"","Time_sen","Group_sen","Group_Time_sen","Time_spe","Group_spe","Group_Time_spe"
"1",1,1,0.7,0.807142857142857,0.842857142857143,0.968965517241379
"2",1,1,0.7,0.75,0.828571428571429,0.941379310344828
"3",1,1,0.8,0.821428571428571,0.925,0.958620689655172
"4",1,1,0.8,0.807142857142857,0.882142857142857,0.968965517241379
"5",1,0.95,0.7,0.842857142857143,0.892857142857143,0.951724137931034
"6",1,1,0.9,0.782142857142857,0.789285714285714,0.944827586206897
"7",1,1,1,0.792857142857143,0.907142857142857,0.96551724137931
"8",1,1,0.6,0.789285714285714,0.842857142857143,0.968965517241379
"9",1,1,0.6,0.807142857142857,0.817857142857143,0.955172413793103
"10",1,1,0.6,0.796428571428571,0.825,0.968965517241379
"11",1,1,0.6,0.764285714285714,0.810714285714286,0.962068965517241
"12",1,1,0.7,0.875,0.914285714285714,0.962068965517241
"13",1,1,0.7,0.807142857142857,0.860714285714286,0.972413793103448
"14",0.95,1,0.7,0.828571428571429,0.896428571428571,0.968965517241379
"15",0.95,1,0.5,0.803571428571429,0.85,0.951724137931034
"16",0.95,0.95,0.8,0.842857142857143,0.928571428571429,0.96551724137931
"17",1,1,0.6,0.803571428571429,0.864285714285714,0.951724137931034
"18",1,1,0.7,0.8,0.864285714285714,0.955172413793103
"19",1,1,0.9,0.807142857142857,0.892857142857143,0.955172413793103
"20",1,1,0.7,0.803571428571429,0.825,0.962068965517241
"21",1,1,0.4,0.8,0.832142857142857,0.958620689655172
"22",1,1,0.4,0.782142857142857,0.814285714285714,0.96551724137931
"23",1,1,0.7,0.803571428571429,0.857142857142857,0.972413793103448
"24",1,1,0.8,0.807142857142857,0.842857142857143,0.968965517241379
"25",0.95,1,0.6,0.839285714285714,0.871428571428571,0.955172413793103
"26",1,1,0.5,0.828571428571429,0.917857142857143,0.962068965517241
"27",1,1,0.7,0.8,0.832142857142857,0.955172413793103
"28",1,1,0.6,0.825,0.864285714285714,0.975862068965517
"29",1,1,0.8,0.825,0.871428571428571,0.962068965517241
"30",1,1,0.8,0.775,0.85,0.955172413793103
"31",1,1,0.9,0.785714285714286,0.889285714285714,0.968965517241379
"32",1,1,1,0.814285714285714,0.853571428571429,0.951724137931034
"33",1,1,0.6,0.807142857142857,0.85,0.96551724137931
"34",1,1,0.5,0.8,0.817857142857143,0.996551724137931
"35",1,1,0.6,0.807142857142857,0.85,0.96551724137931
"36",1,1,0.7,0.810714285714286,0.882142857142857,0.968965517241379
"37",1,1,0.7,0.789285714285714,0.792857142857143,0.948275862068966
"38",1,1,1,0.789285714285714,0.892857142857143,0.96551724137931
"39",1,1,0.5,0.85,0.878571428571429,0.968965517241379
"40",1,1,0.5,0.778571428571429,0.921428571428571,0.96551724137931
"41",1,1,0.5,0.782142857142857,0.892857142857143,0.958620689655172
"42",1,1,0.7,0.796428571428571,0.839285714285714,0.96551724137931
"43",1,1,0.9,0.814285714285714,0.867857142857143,0.958620689655172
"44",1,1,0.8,0.810714285714286,0.839285714285714,0.972413793103448
"45",1,1,0.6,0.810714285714286,0.928571428571429,0.972413793103448
"46",1,1,0.6,0.839285714285714,0.871428571428571,0.958620689655172
"47",1,1,0.7,0.775,0.853571428571429,0.944827586206897
"48",1,1,0.5,0.842857142857143,0.885714285714286,0.968965517241379
"49",1,1,0.5,0.789285714285714,0.857142857142857,0.948275862068966
"50",1,1,0.6,0.778571428571429,0.796428571428571,0.944827586206897
