"","OTU","p_time","p_group","p_group_time","p_time","p_group","p_group_time"
"103","OTU_2183",0.00125078244194675,0.49467616461114,0.0193651672893589,"s","ns","s"
"104","OTU_2192",0.456089212857203,0.0259560443988811,0.597981883069397,"ns","s","ns"
"105","OTU_2195",0.740543126231118,0.200880298598252,0.160552288410954,"ns","ns","ns"
"106","OTU_2201",0.987774937849672,0.324990465870333,0.189153062049692,"ns","ns","ns"
"107","OTU_2202",0.503928448149216,0.106461173952092,0.0823010447803846,"ns","ns","ns"
"108","OTU_2203",0.99928848049828,0.315990665738863,0.188436026457908,"ns","ns","ns"
"109","OTU_2213",0.548404434019161,0.048424498585492,0.665372182104966,"ns","s","ns"
"110","OTU_2220",0.676417842129268,0.186199519571971,0.158159989795749,"ns","ns","ns"
"111","OTU_2227",0.61989618441674,0.0297364123259204,0.0158504754484515,"ns","s","s"
"112","OTU_2239",0.0127143923654012,0.0552827267818365,0.0737538399454145,"s","ns","ns"
"113","OTU_2240",0.913788372901226,0.0533297221540489,0.951821442126075,"ns","ns","ns"
"114","OTU_2242",0.505863750039429,0.00206202373508526,0.837085543464055,"ns","s","ns"
"115","OTU_2245",0.24579207344857,0.00410561567299274,0.548208747758688,"ns","s","ns"
"116","OTU_2248",0.791739916254604,0.189562048886946,0.0832852693632197,"ns","ns","ns"
"117","OTU_2257",0.25100062817694,0.2324453136868,0.415486036710418,"ns","ns","ns"
"118","OTU_2270",0.258165447520341,0.216301597153591,0.46253377680954,"ns","ns","ns"
"119","OTU_2277",0.725721778473749,0.0702410833930917,0.340065717028343,"ns","ns","ns"
"120","OTU_2285",0.542876878612502,0.0952376257444557,0.13186916369371,"ns","ns","ns"
"121","OTU_2286",0.701512408427154,0.169807948150349,0.866594970767878,"ns","ns","ns"
"122","OTU_2301",0.0013713337827038,0.623363513074661,0.0204252339660655,"s","ns","s"
"123","OTU_2326",0.0275621456458358,0.959425946201147,0.116173288299407,"s","ns","ns"
"124","OTU_2327",0.0304213146299182,0.944123816858464,0.126288811728977,"s","ns","ns"
"125","OTU_2342",0.301416141029462,0.165431851788504,0.804593832370167,"ns","ns","ns"
"126","OTU_2351",0.00359016306399933,0.0851649944651791,0.436885019361038,"s","ns","ns"
"127","OTU_2361",0.416966919836421,0.0179604635205477,0.39447613542831,"ns","s","ns"
"128","OTU_2389",0.340404460304975,0.147862328353728,0.515240879761955,"ns","ns","ns"
"129","OTU_2449",0.000331554958574349,0.493811530119347,0.00538597709379299,"s","ns","s"
"130","OTU_2508",0.000335190061597407,0.105233327452346,0.00896018733257465,"s","ns","s"
"131","OTU_2525",0.00183668703392115,0.644415755454341,0.0241973286295312,"s","ns","s"
"132","OTU_2571",0.00821698811703303,0.666836657447178,0.0618957626372377,"s","ns","ns"
"133","OTU_2573",0.0137166974482386,0.786982927119915,0.0804012500015121,"s","ns","ns"
"134","OTU_2577",0.00853101440027341,0.741451108718475,0.0625933825645925,"s","ns","ns"
