"","OTU","p_time","p_group","p_group_time","p_time","p_group","p_group_time"
"26","OTU_1483",0.632408928370774,0.00742476429432904,0.721422801611189,"ns","s","ns"
"27","OTU_1505",0.251975310618736,0.895638586928378,0.416500478929446,"ns","ns","ns"
"28","OTU_1512",0.15021332672378,0.903573278806822,0.303726257642497,"ns","ns","ns"
"29","OTU_1516",0.54564498939096,0.098815988430062,0.668905940763603,"ns","ns","ns"
"30","OTU_1518",0.132446302756659,0.871145700093036,0.282826784945314,"ns","ns","ns"
"31","OTU_1519",0.332475750348055,0.611387008715483,0.490456810414459,"ns","ns","ns"
"32","OTU_1523",0.000285129421597643,0.000171507697575435,0.00814828841673625,"s","s","s"
"33","OTU_1527",0.0320405246431824,0.788134639793442,0.121941748580993,"s","ns","ns"
"34","OTU_1529",0.996540263243087,0.0436562911813474,0.997553879902449,"ns","s","ns"
"35","OTU_1530",0.00143485130925207,0.713412749520467,0.0209649901605414,"s","ns","s"
"36","OTU_1548",0.0605175106038343,0.00905574168870961,0.461498750058297,"ns","s","ns"
"37","OTU_1558",0.0270777426244066,0.591955170662505,0.116859870719437,"s","ns","ns"
"38","OTU_1570",0.10611684228315,0.00512559698596163,0.666515348142039,"ns","s","ns"
"39","OTU_1622",0.00127320240803884,0.321611020478354,0.250986291826208,"s","ns","ns"
"40","OTU_1626",0.0724979369350408,0.670726265382198,0.200618662713558,"ns","ns","ns"
"41","OTU_1632",0.244983113695895,0.062513580982022,0.409493289570313,"ns","ns","ns"
"42","OTU_1678",0.0422460310814808,0.846795872938189,0.928494855410118,"s","ns","ns"
"43","OTU_1684",NA,NA,NA,NA,NA,NA
"44","OTU_1702",0.0150878598865308,0.563367454170995,0.0811425468975573,"s","ns","ns"
"45","OTU_1705",0.744491397314115,0.16410808376703,0.817705410576337,"ns","ns","ns"
"46","OTU_1707",0.450345807125012,0.00133558233020219,0.601487924460191,"ns","s","ns"
"47","OTU_1744",0.0405935732883496,0.922330738926997,0.142524286896322,"s","ns","ns"
"48","OTU_1747",0.0957278328203618,0.00330165547004912,0.218871549261536,"ns","s","ns"
"49","OTU_1753",0.151763287461006,0.00264261589148104,0.308464837916817,"ns","s","ns"
"50","OTU_1760",0.868143974396727,0.266249285857212,0.906549811012853,"ns","ns","ns"
"51","OTU_1782",0.135432181592185,0.161049980769718,0.328033132102269,"ns","ns","ns"
"52","OTU_1797",0.447706592481259,0.0522509807703822,0.766537582962373,"ns","ns","ns"
"53","OTU_1807",0.590743111879775,0.0335539096796185,0.702461769779999,"ns","s","ns"
"54","OTU_1824",0.0105797378190812,0.293231222321416,0.561513535634309,"s","ns","ns"
"55","OTU_1841",3.68283547982643e-05,0.146146887705673,0.00240265561883115,"s","ns","s"
"56","OTU_1856",0.34101059588053,0.127214253466283,0.518494105621126,"ns","ns","ns"
"57","OTU_1872",0.741474402247299,0.0830476606395486,0.815521780961682,"ns","ns","ns"
"58","OTU_1875",0.389741650211589,0.0580555107509762,0.367409117395356,"ns","ns","ns"
"59","OTU_1892",0.0363053248732367,0.00370128381875148,0.0908987365250258,"s","s","ns"
"60","OTU_1932",0.00954965490355426,0.7197816836737,0.0662129254270249,"s","ns","ns"
"61","OTU_1938",0.0452706461764778,0.650351326411593,0.155548558245818,"s","ns","ns"
"62","OTU_1939",1.89348155033837e-05,0.538951784366236,0.00230927309934878,"s","ns","s"
"63","OTU_1945",0.964395558765143,0.36996307481562,0.974825622498934,"ns","ns","ns"
"64","OTU_1946",0.014052374247708,0.0549435027392465,0.542110376255905,"s","ns","ns"
"65","OTU_1947",0.01050066021288,0.0368315262676146,0.609269697396021,"s","s","ns"
"66","OTU_1949",0.615723116418675,0.0127905816429986,0.722501385099451,"ns","s","ns"
"67","OTU_1953",0.149292818314586,0.00824001469154234,0.437108817691546,"ns","s","ns"
"68","OTU_1965",0.999999999999999,0.217009264553119,0.00731400721326206,"ns","ns","s"
"69","OTU_1974",0.413494089155701,0.236663603987189,0.11285342673299,"ns","ns","ns"
"70","OTU_1990",0.700823854146168,0.162475817644227,0.78581396072269,"ns","ns","ns"
"71","OTU_1995",0.713577067660599,0.0841074615946897,0.795165884159654,"ns","ns","ns"
"72","OTU_2056",0.369282953375604,0.258960984966907,0.238500673918002,"ns","ns","ns"
"73","OTU_2059",0.0357274776485242,0.157438953005846,0.133698548413683,"s","ns","ns"
"74","OTU_2072",0.127049216659114,0.165501282445067,0.270551124265586,"ns","ns","ns"
"75","OTU_2077",0.120630245741423,0.165390411921427,0.262280914333422,"ns","ns","ns"
"76","OTU_2088",0.00498652582748856,0.492027308236588,0.0513035289517531,"s","ns","ns"
"77","OTU_2101",0.264984019641214,0.00470934004302908,0.402804260740662,"ns","s","ns"
"78","OTU_2105",0.0412448171123528,0.0109543764932478,0.313801932896757,"s","s","ns"
"79","OTU_2107",0.000953388122968224,0.556494098757308,0.0165274018954422,"s","ns","s"
"80","OTU_2109",0.24934321030632,0.198774158162578,0.414083329411093,"ns","ns","ns"
"81","OTU_2112",0.93314571793517,0.249639469201903,0.205803743832095,"ns","ns","ns"
"82","OTU_2113",0.0377679226230839,0.561760362435638,0.13775813728761,"s","ns","ns"
"83","OTU_2118",0.00536367959222765,0.640637170783619,0.0449226992007997,"s","ns","s"
"84","OTU_2120",0.300554886849113,0.0214129815480371,0.414708588331065,"ns","s","ns"
"85","OTU_2121",0.928137664430373,0.07322910121,0.777675141807743,"ns","ns","ns"
"86","OTU_2122",0.0370160547383637,0.54701877176943,0.136196702500547,"s","ns","ns"
"87","OTU_2127",0.0246468344809214,0.681763508728829,0.217211941461819,"s","ns","ns"
"88","OTU_2129",0.0791269312779836,0.519255235374935,0.41520237709293,"ns","ns","ns"
"89","OTU_2131",0.17833255704926,0.707917621004322,0.879517418845074,"ns","ns","ns"
"90","OTU_2138",0.00064162094774256,0.822432575769902,0.0131784219764364,"s","ns","s"
"91","OTU_2140",0.129378670179541,0.149119061740495,0.280275152142765,"ns","ns","ns"
"92","OTU_2147",0.0049768534908342,0.586670198151573,0.0445070302871947,"s","ns","s"
"93","OTU_2152",7.11672178758945e-05,0.410509700699817,0.00428786633066878,"s","ns","s"
"94","OTU_2154",0.0107299975850725,0.0308889308042675,0.0669705759019451,"s","s","ns"
"95","OTU_2160",0.200466162008003,0.0535581326224934,0.384951552768226,"ns","ns","ns"
"96","OTU_2161",1,0.419588487269712,0.179275699775536,"ns","ns","ns"
"97","OTU_2163",0.490481472219774,0.091938721625149,0.00236985149516702,"ns","ns","s"
"98","OTU_2169",0.986722453595381,0.362274025475983,0.916743292522984,"ns","ns","ns"
"99","OTU_2171",0.0837929218755809,0.939913455324723,0.241877718724698,"ns","ns","ns"
"100","OTU_2172",0.418444472585915,0.00643960533081979,0.566630192142123,"ns","s","ns"
"101","OTU_2179",0.00306399355872554,0.0505739757725902,0.0325304410585859,"s","ns","s"
"102","OTU_2180",0.940512986157901,0.0580346719703129,0.00213099748182946,"ns","ns","s"
"103","OTU_2183",0.000789083183119,0.48219924938114,0.0148077888848179,"s","ns","s"
"104","OTU_2192",0.448941889539882,0.0219291776822483,0.592139623698186,"ns","s","ns"
"105","OTU_2195",0.866693619875373,0.0918806642660315,0.0841483483444662,"ns","ns","ns"
